ATM_ID,Date,Day_of_Week,Time_of_Day,Total_Withdrawals,Total_Deposits,Location_Type,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Weather_Condition,Nearby_Competitor_ATMs,Cash_Demand_Next_Day
ATM_0024,2024-01-01,Monday,Evening,39808,12445,Standalone,1,1,76404,Rainy,4,50329
ATM_0041,2022-11-09,Wednesday,Night,50495,16734,Gas Station,0,0,115480,Rainy,5,43429
ATM_0045,2022-05-12,Thursday,Afternoon,49887,12016,Supermarket,0,0,63486,Cloudy,2,35702
ATM_0041,2022-08-22,Monday,Morning,69174,9695,Bank Branch,0,0,96133,Rainy,4,46804
ATM_0001,2022-09-23,Friday,Evening,63451,12111,Supermarket,0,0,77427,Cloudy,3,42919
ATM_0040,2022-06-24,Friday,Evening,23832,6548,Bank Branch,0,0,96329,Snowy,4,20668
ATM_0024,2023-01-23,Monday,Night,48275,9489,Bank Branch,0,0,100751,Cloudy,1,33194
ATM_0031,2023-01-24,Tuesday,Morning,56845,8164,Mall,1,0,82068,Snowy,1,57297
ATM_0015,2022-06-03,Friday,Evening,58601,14614,Supermarket,0,0,89587,Clear,5,50874
ATM_0013,2023-01-01,Sunday,Night,80817,17714,Gas Station,1,0,93284,Clear,5,68347
ATM_0034,2022-08-22,Monday,Afternoon,32680,9463,Standalone,0,0,132113,Cloudy,5,32314
ATM_0007,2022-12-04,Sunday,Morning,70633,7979,Standalone,0,0,140710,Clear,0,52433
ATM_0029,2023-08-04,Friday,Afternoon,79881,13486,Bank Branch,0,0,93049,Rainy,5,76470
ATM_0042,2022-09-08,Thursday,Afternoon,68246,10777,Gas Station,0,0,74742,Snowy,4,47132
ATM_0018,2022-04-04,Monday,Afternoon,31557,8294,Mall,0,1,120439,Rainy,4,34836
ATM_0020,2022-03-04,Friday,Afternoon,35140,8284,Bank Branch,0,0,115179,Cloudy,3,33536
ATM_0007,2023-07-04,Tuesday,Morning,56721,17661,Standalone,0,0,108410,Clear,1,31652
ATM_0031,2022-04-30,Saturday,Night,77721,12700,Mall,0,0,121243,Clear,4,80785
ATM_0038,2022-08-09,Tuesday,Night,45147,18064,Standalone,0,0,114584,Cloudy,0,41026
ATM_0047,2023-03-30,Thursday,Afternoon,48752,16886,Supermarket,0,0,56160,Cloudy,0,32509
ATM_0017,2023-02-21,Tuesday,Evening,28666,13027,Gas Station,0,0,101288,Snowy,4,13769
ATM_0031,2023-06-11,Sunday,Evening,58557,14972,Standalone,0,0,124411,Rainy,2,53374
ATM_0018,2023-11-26,Sunday,Evening,80203,2384,Gas Station,0,0,89371,Rainy,3,90358
ATM_0001,2022-11-23,Wednesday,Night,40834,13981,Gas Station,0,0,99967,Clear,3,22040
ATM_0044,2022-11-08,Tuesday,Morning,47342,7854,Gas Station,0,0,65904,Rainy,1,34469
ATM_0050,2022-04-22,Friday,Afternoon,42260,12084,Bank Branch,0,0,113172,Snowy,2,34357
ATM_0050,2023-06-28,Wednesday,Night,53482,8524,Mall,0,0,90742,Rainy,4,54612
ATM_0044,2022-06-08,Wednesday,Evening,70967,15955,Bank Branch,0,0,89170,Cloudy,1,65649
ATM_0011,2023-09-17,Sunday,Afternoon,48469,14694,Standalone,0,1,98722,Cloudy,5,42783
ATM_0039,2023-03-03,Friday,Evening,54089,11711,Bank Branch,0,1,78026,Cloudy,2,45226
ATM_0024,2022-05-29,Sunday,Evening,50668,15524,Standalone,0,0,92449,Snowy,3,45771
ATM_0020,2023-03-12,Sunday,Night,68864,7332,Gas Station,0,0,79467,Cloudy,0,50930
ATM_0027,2022-12-29,Thursday,Afternoon,43127,8919,Gas Station,0,0,106679,Clear,5,29279
ATM_0013,2022-08-02,Tuesday,Evening,47432,9669,Standalone,0,0,65815,Clear,2,34106
ATM_0028,2023-01-27,Friday,Evening,55875,9553,Supermarket,0,0,132205,Rainy,1,45588
ATM_0040,2023-05-31,Wednesday,Night,59271,11732,Standalone,0,0,79831,Rainy,1,52442
ATM_0021,2023-05-07,Sunday,Night,27053,0,Mall,0,0,90835,Cloudy,5,32314
ATM_0046,2023-05-14,Sunday,Afternoon,74962,7619,Standalone,0,1,90187,Cloudy,0,72192
ATM_0007,2022-02-27,Sunday,Evening,45758,15262,Standalone,0,0,63141,Cloudy,2,28993
ATM_0008,2023-04-29,Saturday,Afternoon,53709,14432,Mall,0,0,70975,Cloudy,1,46985
ATM_0010,2023-08-27,Sunday,Evening,36135,16065,Supermarket,0,0,110657,Clear,3,29320
ATM_0016,2022-12-02,Friday,Evening,68098,11345,Supermarket,0,0,81996,Snowy,5,50015
ATM_0002,2022-05-24,Tuesday,Morning,43798,14694,Standalone,0,1,69404,Snowy,3,42444
ATM_0048,2022-08-08,Monday,Afternoon,42626,6864,Standalone,0,0,64638,Cloudy,2,45233
ATM_0022,2022-07-23,Saturday,Evening,50293,10344,Standalone,0,0,97347,Clear,1,38298
ATM_0008,2023-10-20,Friday,Night,58045,1644,Gas Station,0,0,83232,Cloudy,0,55631
ATM_0034,2022-03-03,Thursday,Evening,31810,9932,Mall,0,0,77865,Clear,4,20122
ATM_0021,2023-07-06,Thursday,Night,55751,5044,Standalone,0,0,126595,Clear,5,60877
ATM_0005,2023-08-02,Wednesday,Morning,24866,5967,Supermarket,0,0,133544,Rainy,4,17758
ATM_0006,2023-08-11,Friday,Night,53286,7623,Supermarket,0,0,83282,Rainy,0,38102
ATM_0050,2023-12-02,Saturday,Night,33561,23841,Standalone,0,0,94968,Rainy,5,17679
ATM_0022,2022-03-16,Wednesday,Afternoon,59166,6167,Supermarket,0,0,81337,Cloudy,0,50044
ATM_0026,2023-08-12,Saturday,Evening,60102,18936,Mall,0,0,91320,Cloudy,0,47500
ATM_0001,2022-08-19,Friday,Evening,34984,15165,Gas Station,0,0,86971,Rainy,4,17238
ATM_0044,2022-12-01,Thursday,Night,21999,7877,Bank Branch,1,0,107952,Snowy,5,18541
ATM_0037,2022-06-06,Monday,Afternoon,43058,8464,Bank Branch,0,0,122871,Rainy,0,41991
ATM_0002,2023-07-01,Saturday,Morning,51597,10988,Bank Branch,0,0,49567,Clear,2,47895
ATM_0021,2022-08-24,Wednesday,Afternoon,50301,14458,Bank Branch,0,0,86552,Cloudy,2,42587
ATM_0015,2022-08-11,Thursday,Evening,55047,19765,Mall,0,0,80102,Cloudy,0,39297
ATM_0025,2022-01-27,Thursday,Night,38602,6449,Bank Branch,0,0,102599,Cloudy,3,38718
ATM_0026,2022-07-23,Saturday,Afternoon,34054,12671,Gas Station,0,0,64631,Clear,0,26032
ATM_0012,2023-06-03,Saturday,Morning,62452,11864,Bank Branch,0,0,104403,Clear,3,50961
ATM_0048,2023-09-12,Tuesday,Evening,65485,15390,Standalone,0,0,98275,Rainy,0,46918
ATM_0033,2023-01-04,Wednesday,Night,45728,5013,Standalone,0,0,90722,Cloudy,0,38417
ATM_0001,2023-01-25,Wednesday,Night,33527,7755,Gas Station,1,1,91877,Clear,2,36170
ATM_0024,2022-11-14,Monday,Morning,28317,11809,Gas Station,0,1,84051,Snowy,1,30316
ATM_0045,2022-03-28,Monday,Night,66117,17053,Gas Station,0,0,93805,Snowy,5,63521
ATM_0042,2022-11-28,Monday,Morning,57642,9063,Bank Branch,0,0,127829,Rainy,4,55207
ATM_0001,2022-05-12,Thursday,Afternoon,46816,5327,Bank Branch,0,0,101551,Clear,0,43740
ATM_0039,2022-08-03,Wednesday,Evening,50465,9191,Standalone,0,0,106617,Rainy,3,55310
ATM_0012,2022-06-28,Tuesday,Afternoon,61246,13046,Bank Branch,0,0,93362,Clear,1,59108
ATM_0002,2023-05-25,Thursday,Afternoon,34892,10841,Standalone,0,0,56773,Snowy,2,29440
ATM_0040,2022-11-25,Friday,Morning,57238,8024,Mall,0,0,106180,Cloudy,0,43555
ATM_0048,2022-05-28,Saturday,Night,71359,17068,Mall,0,0,99416,Rainy,1,52698
ATM_0007,2022-01-16,Sunday,Evening,52089,8384,Bank Branch,0,0,126711,Clear,0,47118
ATM_0031,2023-04-21,Friday,Night,27412,9750,Supermarket,0,0,88201,Clear,2,18276
ATM_0031,2023-04-26,Wednesday,Evening,54965,0,Bank Branch,0,0,124436,Snowy,4,58805
ATM_0043,2022-04-09,Saturday,Night,49966,4662,Gas Station,0,0,74818,Rainy,1,36893
ATM_0015,2023-06-12,Monday,Afternoon,34920,6384,Bank Branch,0,0,107332,Clear,5,22540
ATM_0007,2023-02-18,Saturday,Evening,38064,18732,Supermarket,0,0,120543,Rainy,2,28484
ATM_0012,2023-11-07,Tuesday,Evening,62125,8909,Standalone,0,0,99374,Cloudy,5,65583
ATM_0038,2023-06-17,Saturday,Evening,59553,7624,Bank Branch,0,0,89340,Snowy,5,42441
ATM_0010,2023-08-17,Thursday,Morning,59598,13576,Gas Station,0,0,92132,Rainy,1,40846
ATM_0001,2022-05-27,Friday,Morning,26192,8963,Bank Branch,0,0,112470,Snowy,0,16555
ATM_0037,2023-05-08,Monday,Night,77081,4010,Standalone,0,0,91468,Cloudy,3,83251
ATM_0014,2023-04-10,Monday,Evening,49475,5463,Supermarket,0,0,111173,Snowy,5,52889
ATM_0050,2023-06-11,Sunday,Evening,43930,3878,Standalone,0,1,82144,Rainy,2,48455
ATM_0022,2023-05-15,Monday,Night,51616,8750,Mall,0,0,105842,Snowy,4,46751
ATM_0017,2022-03-06,Sunday,Evening,54203,14343,Gas Station,0,0,100462,Rainy,0,51098
ATM_0015,2023-04-14,Friday,Morning,35330,6937,Mall,0,0,60419,Snowy,1,36853
ATM_0023,2022-11-11,Friday,Night,80402,14313,Gas Station,0,0,83398,Clear,4,57924
ATM_0012,2023-02-12,Sunday,Afternoon,73138,2900,Bank Branch,0,0,102289,Rainy,0,68823
ATM_0013,2022-12-29,Thursday,Afternoon,48372,1208,Supermarket,0,0,94977,Clear,4,40835
ATM_0024,2023-07-07,Friday,Afternoon,35417,10397,Supermarket,0,0,128683,Rainy,0,26129
ATM_0044,2022-06-19,Sunday,Afternoon,23908,8091,Bank Branch,0,0,114802,Cloudy,1,22774
ATM_0018,2022-02-20,Sunday,Night,40613,11149,Standalone,0,0,115555,Cloudy,3,30331
ATM_0030,2022-11-26,Saturday,Afternoon,39015,15227,Standalone,0,0,95971,Snowy,5,23149
ATM_0036,2023-11-16,Thursday,Evening,48556,11294,Bank Branch,0,1,110736,Clear,0,36884
ATM_0049,2023-02-25,Saturday,Afternoon,31256,17168,Bank Branch,0,0,62806,Rainy,1,18746
ATM_0026,2022-06-13,Monday,Night,39727,9528,Gas Station,0,0,108247,Rainy,2,32661
ATM_0005,2022-08-20,Saturday,Evening,73642,0,Bank Branch,0,0,100632,Clear,5,81212
ATM_0048,2023-08-23,Wednesday,Afternoon,51809,15220,Bank Branch,0,0,111676,Snowy,2,43810
ATM_0001,2023-10-15,Sunday,Morning,43471,2539,Supermarket,0,0,125904,Clear,5,47614
ATM_0039,2023-04-28,Friday,Afternoon,42796,11344,Gas Station,0,0,104186,Clear,4,41497
ATM_0048,2023-09-17,Sunday,Night,49324,5369,Bank Branch,0,0,75811,Snowy,2,47573
ATM_0003,2023-01-26,Thursday,Evening,50988,18325,Mall,0,0,94644,Cloudy,4,28982
ATM_0011,2023-12-28,Thursday,Night,69840,19240,Standalone,0,0,119814,Clear,0,68127
ATM_0047,2023-09-10,Sunday,Evening,43944,14145,Bank Branch,0,0,52178,Cloudy,5,23929
ATM_0028,2023-03-08,Wednesday,Morning,34702,14896,Mall,0,0,95006,Snowy,5,18861
ATM_0047,2022-10-10,Monday,Evening,77718,15952,Supermarket,0,0,95986,Snowy,2,69187
ATM_0006,2022-01-14,Friday,Morning,43929,14768,Gas Station,0,0,143436,Cloudy,1,30751
ATM_0038,2023-03-21,Tuesday,Evening,32165,12208,Mall,0,1,103512,Cloudy,4,32159
ATM_0039,2023-08-03,Thursday,Night,47720,2371,Supermarket,0,0,88060,Cloudy,0,54741
ATM_0039,2022-04-21,Thursday,Morning,62302,7661,Supermarket,0,0,84035,Rainy,2,55928
ATM_0038,2023-11-20,Monday,Night,65278,11643,Gas Station,0,0,88523,Clear,2,48611
ATM_0042,2023-03-27,Monday,Night,71129,9371,Supermarket,0,0,113425,Clear,3,60020
ATM_0041,2023-03-19,Sunday,Morning,61190,11803,Bank Branch,0,0,101445,Clear,5,45619
ATM_0022,2022-04-12,Tuesday,Evening,43543,20042,Gas Station,0,0,70552,Cloudy,2,28450
ATM_0023,2023-12-01,Friday,Evening,61009,8414,Standalone,1,1,83931,Rainy,2,72658
ATM_0029,2022-02-18,Friday,Evening,57050,10516,Gas Station,0,0,80271,Snowy,1,47783
ATM_0014,2023-07-26,Wednesday,Evening,57752,8120,Gas Station,0,0,88778,Rainy,3,50085
ATM_0006,2022-12-08,Thursday,Evening,56075,5772,Supermarket,0,0,67794,Rainy,2,42056
ATM_0020,2022-04-14,Thursday,Morning,61297,4589,Gas Station,0,0,93226,Cloudy,5,54540
ATM_0012,2023-01-27,Friday,Afternoon,27011,11346,Standalone,0,0,122989,Cloudy,2,20963
ATM_0022,2023-03-25,Saturday,Evening,26384,0,Bank Branch,0,1,115970,Snowy,0,31959
ATM_0008,2022-07-14,Thursday,Evening,68785,15682,Supermarket,0,0,102062,Snowy,4,59695
ATM_0035,2022-07-02,Saturday,Night,43228,12848,Supermarket,0,0,93516,Rainy,0,35012
ATM_0006,2023-12-30,Saturday,Night,52853,8101,Standalone,0,0,117143,Snowy,4,47262
ATM_0023,2023-02-11,Saturday,Afternoon,72869,2866,Gas Station,0,0,109982,Snowy,4,83453
ATM_0037,2022-03-26,Saturday,Evening,42511,633,Bank Branch,0,0,90992,Clear,1,38456
ATM_0036,2022-06-08,Wednesday,Evening,56102,15135,Mall,0,0,87042,Rainy,1,34469
ATM_0015,2023-03-27,Monday,Afternoon,52732,14459,Bank Branch,0,0,75459,Rainy,0,44288
ATM_0040,2023-05-10,Wednesday,Night,39801,5684,Gas Station,0,0,140802,Rainy,3,34878
ATM_0012,2023-06-16,Friday,Night,45527,6539,Supermarket,0,0,98635,Cloudy,5,45856
ATM_0017,2023-12-25,Monday,Evening,28899,6944,Standalone,1,0,95185,Snowy,1,30066
ATM_0021,2023-07-08,Saturday,Evening,53967,10318,Mall,0,1,95663,Rainy,2,50230
ATM_0045,2022-09-10,Saturday,Afternoon,45608,11574,Mall,0,1,104299,Cloudy,4,38046
ATM_0021,2022-04-18,Monday,Afternoon,66851,13384,Standalone,0,0,103857,Rainy,3,64126
ATM_0018,2023-08-12,Saturday,Morning,72776,13034,Gas Station,0,0,63161,Cloudy,4,61868
ATM_0028,2022-03-08,Tuesday,Afternoon,49220,11406,Mall,0,0,93100,Clear,2,46849
ATM_0031,2023-12-25,Monday,Afternoon,53405,9432,Mall,1,0,92348,Clear,5,55490
ATM_0018,2023-08-07,Monday,Evening,52806,11942,Mall,0,0,79454,Cloudy,3,48330
ATM_0046,2022-05-17,Tuesday,Night,25982,4868,Bank Branch,0,0,131788,Snowy,4,21012
ATM_0045,2023-11-22,Wednesday,Evening,44036,3077,Standalone,0,0,119754,Cloudy,1,46697
ATM_0050,2023-07-07,Friday,Evening,38365,585,Mall,0,1,69528,Clear,5,52429
ATM_0049,2023-01-02,Monday,Morning,57271,8491,Mall,0,0,150607,Cloudy,5,42137
ATM_0011,2022-07-19,Tuesday,Afternoon,46581,10619,Supermarket,0,0,112299,Rainy,1,35052
ATM_0002,2023-10-27,Friday,Night,46310,12233,Mall,0,0,111741,Clear,3,29723
ATM_0037,2023-12-19,Tuesday,Night,50098,17789,Gas Station,0,0,119852,Cloudy,1,35430
ATM_0022,2022-07-07,Thursday,Morning,34296,13389,Standalone,0,0,74305,Cloudy,2,14362
ATM_0032,2022-04-03,Sunday,Afternoon,45034,12273,Standalone,0,0,98676,Rainy,2,28814
ATM_0042,2023-10-11,Wednesday,Morning,58922,6933,Standalone,0,0,93507,Clear,4,64492
ATM_0017,2022-01-21,Friday,Morning,53565,10515,Supermarket,0,0,100479,Snowy,0,51471
ATM_0011,2022-01-02,Sunday,Morning,38740,8502,Mall,0,0,100043,Snowy,0,38394
ATM_0037,2023-07-31,Monday,Evening,29373,3612,Mall,0,1,123131,Rainy,5,31505
ATM_0040,2023-05-26,Friday,Afternoon,70364,9282,Supermarket,0,0,108370,Snowy,0,52557
ATM_0044,2022-06-08,Wednesday,Evening,42550,14615,Supermarket,0,0,108121,Cloudy,5,28642
ATM_0050,2022-07-01,Friday,Afternoon,28095,10939,Gas Station,0,0,111449,Clear,4,16102
ATM_0008,2022-11-16,Wednesday,Evening,59764,6589,Mall,0,0,123046,Rainy,4,59486
ATM_0034,2022-06-21,Tuesday,Morning,33865,11682,Gas Station,0,0,90846,Rainy,4,20153
ATM_0022,2023-04-11,Tuesday,Night,65700,9366,Gas Station,0,1,88977,Clear,2,63266
ATM_0016,2023-01-10,Tuesday,Afternoon,52973,11626,Bank Branch,0,1,102970,Cloudy,1,49501
ATM_0026,2022-02-12,Saturday,Evening,45474,13516,Mall,0,1,64524,Cloudy,5,42421
ATM_0046,2023-08-29,Tuesday,Morning,28628,8937,Supermarket,0,0,93958,Snowy,4,28244
ATM_0037,2023-08-12,Saturday,Night,73811,11999,Supermarket,0,0,103317,Snowy,2,67410
ATM_0009,2023-04-04,Tuesday,Afternoon,43134,15357,Standalone,0,1,77804,Cloudy,3,41299
ATM_0028,2023-01-22,Sunday,Morning,54848,10964,Gas Station,0,0,133529,Clear,2,45944
ATM_0036,2023-05-11,Thursday,Night,62340,11676,Standalone,0,0,103606,Snowy,5,61367
ATM_0045,2022-02-26,Saturday,Morning,35657,9742,Bank Branch,0,1,107507,Snowy,4,30530
ATM_0048,2023-08-08,Tuesday,Afternoon,64007,12516,Standalone,0,0,146112,Clear,0,47750
ATM_0020,2023-01-30,Monday,Afternoon,34766,10786,Standalone,0,1,119530,Clear,5,27775
ATM_0028,2023-06-05,Monday,Afternoon,18917,8975,Supermarket,0,0,88735,Clear,1,14190
ATM_0007,2023-04-14,Friday,Afternoon,39470,9333,Bank Branch,0,0,104109,Clear,5,28793
ATM_0014,2023-05-23,Tuesday,Afternoon,51714,10009,Supermarket,0,0,78213,Clear,0,50592
ATM_0025,2022-07-30,Saturday,Morning,66626,5967,Standalone,0,0,90815,Rainy,5,54951
ATM_0022,2022-07-01,Friday,Night,24679,6996,Bank Branch,0,0,110450,Cloudy,0,23298
ATM_0010,2022-05-26,Thursday,Afternoon,40202,4905,Supermarket,0,0,83706,Cloudy,5,32874
ATM_0037,2023-12-29,Friday,Evening,82482,15273,Bank Branch,0,1,120495,Snowy,3,72471
ATM_0045,2022-01-11,Tuesday,Night,67528,4465,Gas Station,0,0,126690,Rainy,3,56697
ATM_0017,2023-09-07,Thursday,Morning,43535,8806,Gas Station,0,0,105368,Cloudy,1,33966
ATM_0043,2023-12-08,Friday,Afternoon,53764,5859,Mall,0,0,113713,Clear,1,48354
ATM_0032,2022-03-10,Thursday,Afternoon,60301,6790,Supermarket,0,0,88612,Snowy,5,52492
ATM_0046,2023-12-13,Wednesday,Night,58875,12778,Standalone,0,0,141081,Snowy,4,53371
ATM_0017,2022-04-22,Friday,Morning,57962,4634,Gas Station,0,0,102311,Rainy,0,57263
ATM_0036,2023-05-25,Thursday,Afternoon,49553,11898,Bank Branch,0,0,93770,Clear,3,34176
ATM_0031,2022-04-22,Friday,Morning,50879,3860,Bank Branch,0,0,93601,Cloudy,1,46395
ATM_0006,2023-12-12,Tuesday,Morning,70862,19480,Bank Branch,0,0,72783,Snowy,3,40292
ATM_0048,2022-05-27,Friday,Night,33358,18563,Supermarket,0,0,100919,Rainy,1,17562
ATM_0047,2022-11-22,Tuesday,Morning,46361,4003,Supermarket,0,0,108953,Rainy,2,37338
ATM_0017,2022-06-29,Wednesday,Evening,47895,8322,Gas Station,0,0,105119,Clear,3,43832
ATM_0025,2022-06-06,Monday,Evening,33211,8184,Supermarket,0,0,95671,Rainy,5,21778
ATM_0013,2022-12-10,Saturday,Night,43348,8648,Mall,0,0,132257,Clear,1,37778
ATM_0039,2023-06-26,Monday,Evening,64199,4413,Supermarket,0,0,99170,Snowy,0,55122
ATM_0008,2023-12-03,Sunday,Morning,59548,21613,Gas Station,0,0,121236,Clear,4,51491
ATM_0047,2022-06-23,Thursday,Evening,71210,6410,Standalone,0,0,115917,Clear,5,70188
ATM_0015,2022-01-07,Friday,Night,69740,7306,Mall,0,0,96258,Cloudy,4,67885
ATM_0008,2022-08-18,Thursday,Morning,51431,1405,Supermarket,0,0,120939,Clear,5,40779
ATM_0031,2023-08-09,Wednesday,Night,37484,8827,Standalone,0,0,113765,Cloudy,3,27656
ATM_0048,2022-09-01,Thursday,Night,58216,13284,Supermarket,0,0,85553,Cloudy,3,57243
ATM_0010,2023-04-11,Tuesday,Evening,54680,14291,Bank Branch,0,0,74740,Rainy,3,38021
ATM_0017,2022-06-14,Tuesday,Evening,21332,7162,Mall,0,0,136030,Snowy,1,16199
ATM_0003,2023-04-16,Sunday,Night,47105,1089,Supermarket,0,0,53139,Cloudy,1,52357
ATM_0041,2022-12-28,Wednesday,Afternoon,40789,14339,Gas Station,0,0,104548,Cloudy,3,33210
ATM_0047,2023-04-09,Sunday,Night,36652,5196,Gas Station,0,0,105082,Snowy,2,27569
ATM_0043,2023-02-13,Monday,Afternoon,60455,11959,Supermarket,0,0,79308,Rainy,5,55028
ATM_0013,2023-08-06,Sunday,Afternoon,33940,6078,Supermarket,0,0,113769,Cloudy,4,29677
ATM_0049,2023-02-23,Thursday,Evening,46482,7566,Standalone,0,0,99795,Rainy,3,32561
ATM_0007,2023-07-10,Monday,Night,36311,13506,Standalone,0,1,116905,Cloudy,0,30237
ATM_0013,2022-08-11,Thursday,Evening,59056,18371,Supermarket,0,0,81981,Cloudy,4,46995
ATM_0028,2022-07-04,Monday,Night,34809,1200,Mall,0,0,91084,Cloudy,4,36351
ATM_0043,2022-06-26,Sunday,Evening,42444,4035,Supermarket,0,0,92145,Cloudy,4,35859
ATM_0013,2022-06-04,Saturday,Night,35285,6145,Standalone,0,0,128672,Rainy,3,27059
ATM_0021,2023-09-18,Monday,Morning,52871,15971,Mall,0,0,126022,Clear,0,40972
ATM_0001,2022-02-24,Thursday,Evening,57436,13221,Mall,0,0,86430,Snowy,1,40364
ATM_0048,2022-06-04,Saturday,Afternoon,45417,7013,Standalone,0,0,102208,Snowy,4,36306
ATM_0021,2023-08-21,Monday,Night,65012,6091,Gas Station,0,0,83047,Rainy,2,65639
ATM_0020,2022-04-14,Thursday,Afternoon,62278,3421,Bank Branch,0,0,90680,Clear,4,59521
ATM_0040,2023-02-24,Friday,Afternoon,33894,12291,Supermarket,0,0,85703,Cloudy,5,24478
ATM_0018,2023-12-08,Friday,Afternoon,76917,16805,Mall,0,0,101295,Rainy,3,70181
ATM_0007,2022-02-10,Thursday,Afternoon,53682,8724,Gas Station,0,0,65907,Cloudy,1,51637
ATM_0050,2022-01-21,Friday,Evening,48752,12521,Gas Station,0,0,89174,Rainy,3,39597
ATM_0002,2023-05-19,Friday,Evening,45434,8435,Standalone,0,1,112371,Snowy,0,40873
ATM_0012,2022-05-19,Thursday,Evening,79785,10617,Gas Station,0,1,95665,Clear,5,87928
ATM_0013,2023-10-12,Thursday,Evening,37575,10600,Standalone,0,0,109016,Clear,2,32564
ATM_0039,2023-05-22,Monday,Morning,53145,1140,Supermarket,0,0,112737,Cloudy,1,46389
ATM_0024,2022-09-16,Friday,Afternoon,33433,12167,Supermarket,0,0,95548,Clear,3,20198
ATM_0021,2022-06-20,Monday,Morning,24770,10699,Bank Branch,0,0,104769,Snowy,3,17952
ATM_0028,2022-12-12,Monday,Morning,29529,9737,Standalone,0,0,94473,Cloudy,5,16181
ATM_0006,2022-12-07,Wednesday,Morning,56506,7795,Bank Branch,0,0,77670,Clear,5,41412
ATM_0037,2022-01-20,Thursday,Evening,64817,12296,Gas Station,0,0,118355,Cloudy,3,49236
ATM_0025,2022-02-06,Sunday,Evening,45344,11794,Gas Station,0,0,79204,Cloudy,3,34377
ATM_0046,2022-12-17,Saturday,Afternoon,54104,17834,Standalone,0,0,111981,Rainy,3,37635
ATM_0019,2022-10-01,Saturday,Morning,52635,13850,Gas Station,0,1,130122,Clear,5,43337
ATM_0021,2023-06-06,Tuesday,Morning,13127,5096,Mall,0,0,97726,Clear,1,9238
ATM_0005,2022-07-01,Friday,Evening,73986,7999,Mall,0,0,88336,Rainy,0,68054
ATM_0005,2022-01-10,Monday,Morning,18460,6632,Standalone,0,0,82835,Clear,1,14128
ATM_0038,2023-10-04,Wednesday,Night,41806,12814,Standalone,0,0,97851,Clear,4,37731
ATM_0008,2022-02-27,Sunday,Afternoon,39553,19320,Bank Branch,0,1,86573,Clear,1,39487
ATM_0006,2022-04-04,Monday,Morning,51337,12222,Gas Station,0,0,108676,Rainy,1,37849
ATM_0004,2022-03-23,Wednesday,Night,87547,7580,Standalone,0,0,113984,Rainy,3,76465
ATM_0013,2023-12-27,Wednesday,Night,25885,12364,Supermarket,0,0,45550,Cloudy,2,12639
ATM_0047,2023-11-24,Friday,Morning,54865,4818,Gas Station,0,0,82890,Clear,0,48800
ATM_0012,2022-07-22,Friday,Evening,45895,4033,Bank Branch,0,0,63336,Rainy,5,38893
ATM_0008,2023-12-21,Thursday,Morning,47319,13764,Bank Branch,0,0,87701,Snowy,1,43203
ATM_0011,2023-02-09,Thursday,Evening,37622,4153,Supermarket,0,0,96997,Snowy,1,34210
ATM_0028,2022-09-14,Wednesday,Evening,50513,5726,Bank Branch,0,0,90860,Snowy,2,53754
ATM_0049,2022-06-15,Wednesday,Morning,28876,4514,Mall,0,0,87546,Snowy,5,28678
ATM_0004,2023-09-27,Wednesday,Night,27602,9156,Mall,0,0,105662,Cloudy,0,21411
ATM_0048,2023-11-22,Wednesday,Morning,48469,17596,Standalone,0,0,102333,Snowy,5,34998
ATM_0044,2023-09-13,Wednesday,Morning,76548,14549,Supermarket,0,0,112800,Snowy,3,64780
ATM_0023,2023-05-07,Sunday,Evening,55346,9610,Gas Station,0,0,110991,Cloudy,2,50068
ATM_0035,2022-07-14,Thursday,Afternoon,28709,11119,Supermarket,0,0,114735,Snowy,3,21041
ATM_0030,2023-04-18,Tuesday,Evening,59282,3614,Gas Station,0,0,78336,Cloudy,3,66816
ATM_0010,2022-05-26,Thursday,Night,53503,20584,Gas Station,0,1,83276,Rainy,2,41083
ATM_0025,2023-10-10,Tuesday,Afternoon,46012,8326,Gas Station,0,0,111312,Cloudy,5,29834
ATM_0012,2022-06-04,Saturday,Afternoon,54087,15152,Bank Branch,0,0,125829,Cloudy,3,45961
ATM_0010,2022-10-05,Wednesday,Evening,54605,12445,Bank Branch,0,0,101103,Cloudy,1,58494
ATM_0020,2023-07-17,Monday,Evening,49990,15983,Bank Branch,0,0,130322,Cloudy,3,29072
ATM_0028,2022-06-13,Monday,Night,27386,8445,Mall,0,0,108050,Clear,0,18390
ATM_0021,2023-12-24,Sunday,Night,21299,5174,Supermarket,1,0,117929,Rainy,4,22765
ATM_0032,2022-08-10,Wednesday,Night,8893,16580,Gas Station,0,0,96028,Snowy,5,0
ATM_0011,2022-12-13,Tuesday,Evening,69119,14623,Supermarket,0,0,86746,Clear,4,50594
ATM_0009,2023-06-27,Tuesday,Evening,51301,14776,Standalone,0,0,76049,Rainy,2,28446
ATM_0037,2023-04-30,Sunday,Morning,36592,4479,Mall,0,0,70195,Cloudy,1,39788
ATM_0014,2022-12-01,Thursday,Afternoon,52196,15807,Standalone,1,0,96302,Cloudy,2,49400
ATM_0036,2022-12-15,Thursday,Evening,75285,6768,Bank Branch,0,1,90428,Snowy,5,64871
ATM_0037,2022-08-23,Tuesday,Afternoon,57734,18109,Bank Branch,0,0,89603,Cloudy,0,49399
